rally_id,video_id,pair_idx,frame_prev,frame_curr,action_prev_type,action_curr_type,player_id,team_label,conf_prev,conf_curr,prev_player_dist,curr_player_dist,prev_top3_candidates,curr_top3_candidates,prev_best_same_team_alt_ratio,curr_best_same_team_alt_ratio,signal_type_fit_prev,signal_type_fit_curr,signal_team_geometry_prev,signal_team_geometry_curr,co_c1_fires,co_c2_fires,co_c3_fires,co_pid_invariant_fires,repair_recommendation,root_cause,notes
d810943e-dd1c-4518-a6af-577b22555c3c,06f0b063-b3f9-40aa-b13b-fba1edd74a85,4,254,300,attack,dig,2,A,0.5757655745433858,0.4333887181147128,0.03066841396111741,0.0729767068056834,"[[2, 0.017545971510593675, ""A""], [4, 0.03066841396111741, ""B""], [3, 0.04164087844344981, ""B""]]","[[4, 0.03237677830725033, ""B""], [2, 0.0729767068056834, ""A""], [1, 0.09066969273351501, ""A""]]",nan,1.2424470314198077,ok,ok,matches,matches,False,True,False,"I-5,I-5,I-5,I-5",ambiguous,,
c89b346b-5989-48fd-ab3a-f9b1596db8bd,06f0b063-b3f9-40aa-b13b-fba1edd74a85,4,224,252,attack,dig,4,A,0.9340964852640835,0.5884835367178075,0.028322706217103137,0.04206315732647569,"[[4, 0.028322706217103137, ""A""], [1, 0.054011469515753155, ""B""], [3, 0.2505387579214955, ""A""]]","[[4, 0.04042367477812975, ""A""], [1, 0.04206315732647569, ""B""], [3, 0.14354865994124338, ""A""]]",8.845862256277032,3.412693413076007,ok,ok,matches,violates,True,True,False,"I-5,I-5,I-5,I-5",ambiguous,,
6e6c3f47-cf46-4b73-aeb3-a609366d71c8,073cb11b-c7ba-4fac-8cc9-b032b3152ad6,2,90,171,receive,set,3,B,0.4585228750823489,0.8315912047825436,0.020562383278875832,0.045765152482325024,"[[3, 0.020562383278875832, ""B""], [2, 0.1481258748587638, ""A""], [4, 0.14514967220304156, ""B""]]","[[3, 0.045765152482325024, ""B""], [4, 0.18374174366758228, ""B""], [2, 0.21501742482879696, ""A""]]",7.058990693562106,4.014883239786981,ok,ok,ambiguous,matches,False,False,False,,ambiguous,,
99a01ce4-4a00-4e54-b015-80f843ff21fc,073cb11b-c7ba-4fac-8cc9-b032b3152ad6,3,305,370,attack,dig,4,A,0.8721859821374656,0.3745642267202502,0.0692952517381258,0.03084207884203382,"[[4, 0.0692952517381258, ""A""], [1, 0.14879936913595623, ""B""], [2, 0.15202277016525248, ""B""]]","[[4, 0.03084207884203382, ""A""], [1, 0.0493160162432673, ""B""], [2, 0.06645533948372452, ""B""]]",nan,nan,ok,ok,matches,violates,False,True,False,,repair_curr,,
675413bb-b582-4500-88bd-932450f2d42d,07fedbd4-693e-4651-9fee-c616a1f4b413,3,142,191,set,attack,4,A,0.9198816300165594,0.935476718667168,0.02146477151941923,0.0416896825222272,"[[4, 0.02146477151941923, ""A""], [3, 0.11328976000900497, ""B""], [2, 0.18065781511585027, ""A""]]","[[4, 0.0416896825222272, ""A""], [3, 0.08273322910235056, ""B""], [1, 0.18205085464262813, ""B""]]",8.4164797632441,nan,ok,ok,ambiguous,matches,False,True,False,,skip,,
21a9b203-dc92-48dc-8f19-d94835e0e226,0a383519-ecaa-411a-8e5e-e0aadc835725,6,509,532,attack,attack,1,B,0.4814901538890625,0.6943065391242061,0.0018260204935649992,0.013064092960809811,"[[1, 0.0018260204935649992, ""B""], [3, 0.14629879150833494, ""A""], [2, 0.1771364855975993, ""B""]]","[[1, 0.013064092960809811, ""B""], [3, 0.23379070716743916, ""A""], [2, 0.26251246284336155, ""B""]]",97.00684423961201,20.094197402824438,ok,unknown,matches,ambiguous,True,True,False,,ambiguous,,
e99733e3-b5db-4b00-bea9-3b3433f2f8fd,0a383519-ecaa-411a-8e5e-e0aadc835725,4,335,359,set,attack,4,A,0.4762339453220213,0.7065466961778195,0.01690001592316273,0.006044911260957742,"[[4, 0.01690001592316273, ""A""], [1, 0.1180474674334333, ""B""], [3, 0.20417519344124296, ""A""]]","[[4, 0.006044911260957742, ""A""], [1, 0.25336334856556036, ""B""], [3, 0.28177458082897816, ""A""]]",12.081361009926958,46.613518158467464,wrong,ok,matches,matches,True,True,False,,repair_prev,,
11942746-bb07-4232-9359-21314c98d55c,0a383519-ecaa-411a-8e5e-e0aadc835725,7,566,593,attack,attack,3,B,0.36949133308995746,0.7670343981692568,0.008030121492712485,0.008801833362125124,"[[3, 0.0015031926600541019, ""B""], [1, 0.0948879857687646, ""A""], [4, 0.1522014736009937, ""B""]]","[[3, 0.008801833362125124, ""B""], [4, 0.15269492073829216, ""B""], [1, 0.24563233694241843, ""A""]]",18.95381953300706,17.34808129807917,ok,unknown,matches,ambiguous,True,True,False,,ambiguous,,
adf3e9c8-6dd9-4c97-8d71-32402e22bf0b,0a383519-ecaa-411a-8e5e-e0aadc835725,3,177,240,receive,set,2,B,0.3893133306234686,0.5387377639882381,0.07954921922414698,0.02150883654130076,"[[3, 0.07954921922414698, ""A""], [1, 0.08232290933511677, ""B""], [2, 0.11241450921345746, ""B""]]","[[2, 0.02150883654130076, ""B""], [1, 0.11886305322489917, ""B""], [4, 0.12796184212576273, ""A""]]",1.034867596917002,5.526242807074252,unknown,ok,violates,matches,False,True,False,,repair_prev,,
adf3e9c8-6dd9-4c97-8d71-32402e22bf0b,0a383519-ecaa-411a-8e5e-e0aadc835725,8,523,665,dig,dig,2,B,0.5804380350222109,0.6,0.10402005103938565,0.04383263293479315,"[[2, 0.10402005103938565, ""B""], [4, 0.12567869766283443, ""A""], [1, 0.1709226703815394, ""B""]]","[[2, 0.04383263293479315, ""B""], [4, 0.17824337660240594, ""A""], [1, 0.17946017069288317, ""B""]]",1.6431704144888573,4.0942138009335185,ok,unknown,matches,matches,False,True,False,,skip,,
