rally_id,video_id,pair_idx,frame_prev,frame_curr,action_prev_type,action_curr_type,player_id,team_label,conf_prev,conf_curr,prev_player_dist,curr_player_dist,prev_top3_candidates,curr_top3_candidates,prev_best_same_team_alt_ratio,curr_best_same_team_alt_ratio,signal_type_fit_prev,signal_type_fit_curr,signal_team_geometry_prev,signal_team_geometry_curr,co_c1_fires,co_c2_fires,co_c3_fires,co_pid_invariant_fires,repair_recommendation,root_cause,notes
d810943e-dd1c-4518-a6af-577b22555c3c,06f0b063-b3f9-40aa-b13b-fba1edd74a85,4,254,299,attack,dig,2,A,0.5440597680215943,0.39809415625100597,0.03066841396111741,0.07406656721868012,"[[2, 0.017545971510593675, ""A""], [4, 0.03066841396111741, ""B""], [3, 0.04164087844344981, ""B""]]","[[4, 0.030196184114456206, ""B""], [2, 0.07406656721868012, ""A""], [1, 0.0854828225065092, ""A""]]",nan,1.1541350668260728,ok,ok,matches,matches,False,True,False,"I-5,I-5,I-5,I-5",ambiguous,,
acada27e-5bf8-4f94-94aa-d615df953440,06f0b063-b3f9-40aa-b13b-fba1edd74a85,4,239,254,attack,dig,4,A,0.6776769695410778,0.5163278881077205,0.0034363843632539484,0.009630267273793756,"[[4, 0.0034363843632539484, ""A""], [1, 0.03287177185529655, ""B""], [3, 0.24526840715416892, ""A""]]","[[1, 0.0024854381943625794, ""B""], [4, 0.009630267273793756, ""A""], [3, 0.1678906536534108, ""A""]]",71.37397369656335,17.433644246850875,ok,ok,matches,matches,True,True,False,"I-5,I-5,I-5,I-5",skip,,
c89b346b-5989-48fd-ab3a-f9b1596db8bd,06f0b063-b3f9-40aa-b13b-fba1edd74a85,4,222,252,attack,dig,4,A,0.9535157562019767,0.5000132307511818,0.028322706217103137,0.04206315732647569,"[[4, 0.028322706217103137, ""A""], [1, 0.054011469515753155, ""B""], [3, 0.2505387579214955, ""A""]]","[[4, 0.04042367477812975, ""A""], [1, 0.04206315732647569, ""B""], [3, 0.14354865994124338, ""A""]]",8.845862256277032,3.412693413076007,ok,ok,matches,violates,True,True,False,"I-5,I-5,I-5,I-5",ambiguous,,
6e6c3f47-cf46-4b73-aeb3-a609366d71c8,073cb11b-c7ba-4fac-8cc9-b032b3152ad6,2,90,171,receive,set,3,B,0.47027074717870704,0.8971064858075302,0.020562383278875832,0.045765152482325024,"[[3, 0.020562383278875832, ""B""], [2, 0.1481258748587638, ""A""], [4, 0.14514967220304156, ""B""]]","[[3, 0.045765152482325024, ""B""], [4, 0.18374174366758228, ""B""], [2, 0.21501742482879696, ""A""]]",7.058990693562106,4.014883239786981,ok,ok,ambiguous,matches,False,False,False,,ambiguous,,
99a01ce4-4a00-4e54-b015-80f843ff21fc,073cb11b-c7ba-4fac-8cc9-b032b3152ad6,3,305,370,attack,dig,4,A,0.8521442950946543,0.7652249469930246,0.0692952517381258,0.03084207884203382,"[[4, 0.0692952517381258, ""A""], [1, 0.14879936913595623, ""B""], [2, 0.15202277016525248, ""B""]]","[[4, 0.03084207884203382, ""A""], [1, 0.0493160162432673, ""B""], [2, 0.06645533948372452, ""B""]]",nan,nan,ok,ok,matches,violates,False,True,False,,ambiguous,,
53931a05-d1df-4376-b132-a2264df4ac53,073cb11b-c7ba-4fac-8cc9-b032b3152ad6,4,402,426,attack,dig,4,A,0.42075045600333166,0.6062303362389557,0.049429559845852976,0.021178577510691757,"[[4, 0.049429559845852976, ""A""], [3, 0.14550910397527617, ""A""], [1, 0.15492095113195195, ""B""]]","[[4, 0.021178577510691757, ""A""], [1, 0.11331417548550975, ""B""], [2, 0.1384227836424845, ""B""]]",2.9437669368096557,nan,ok,ok,matches,ambiguous,True,True,False,,ambiguous,,
675413bb-b582-4500-88bd-932450f2d42d,07fedbd4-693e-4651-9fee-c616a1f4b413,3,143,191,set,attack,4,B,0.5559158213567876,0.842235500611443,0.14004705487427463,0.0416896825222272,"[[4, 0.14004705487427463, ""B""], [3, 0.15844495839861353, ""B""], [2, 0.20740059645633005, ""A""]]","[[4, 0.0416896825222272, ""B""], [3, 0.08273322910235056, ""B""], [1, 0.18205085464262813, ""A""]]",1.131369442512414,1.9845012985704715,ok,ok,matches,matches,False,False,False,,skip,,
e99733e3-b5db-4b00-bea9-3b3433f2f8fd,0a383519-ecaa-411a-8e5e-e0aadc835725,4,335,359,set,attack,4,A,0.4111693882571992,0.7653216242625812,0.006351724174880678,0.006044911260957742,"[[4, 0.006351724174880678, ""A""], [1, 0.04508367144156828, ""B""], [2, 0.15871974722452156, ""B""]]","[[4, 0.006044911260957742, ""A""], [1, 0.25336334856556036, ""B""], [3, 0.28177458082897816, ""A""]]",nan,46.613518158467464,wrong,ok,matches,matches,True,True,False,,repair_prev,,
adf3e9c8-6dd9-4c97-8d71-32402e22bf0b,0a383519-ecaa-411a-8e5e-e0aadc835725,7,523,665,dig,dig,2,B,0.471369036248366,0.6,0.10402005103938565,0.04383263293479315,"[[2, 0.10402005103938565, ""B""], [4, 0.12567869766283443, ""A""], [1, 0.1709226703815394, ""B""]]","[[2, 0.04383263293479315, ""B""], [4, 0.17824337660240594, ""A""], [1, 0.17946017069288317, ""B""]]",1.6431704144888573,4.0942138009335185,ok,unknown,matches,matches,False,True,False,,ambiguous,,
ab619576-053d-44fc-90d3-db4a4af0dce2,0a383519-ecaa-411a-8e5e-e0aadc835725,4,336,415,dig,set,4,A,0.4284399627149856,0.8706575380906476,0.1131992475393113,0.047039576439115195,"[[3, 0.1131992475393113, ""A""], [4, 0.1712076442091031, ""A""], [2, 0.23199021425722563, ""B""]]","[[1, 0.045724274226683875, ""B""], [4, 0.047039576439115195, ""A""], [3, 0.09978350456164164, ""A""]]",1.0,2.1212670715858715,ok,ok,matches,violates,False,False,False,,ambiguous,,
